question_id,cell,gt,article,object,category_id,supercategory,image1_id,image1_file,image2_id,image2_file,pope_split,assignment
2474,3,no,a,dining table,67,furniture,388237,COCO_val2014_000000388237.jpg,436875,COCO_val2014_000000436875.jpg,adversarial,balanced
10,3,no,a,dining table,67,furniture,210789,COCO_val2014_000000210789.jpg,411943,COCO_val2014_000000411943.jpg,adversarial,balanced
2192,3,no,a,car,3,vehicle,372819,COCO_val2014_000000372819.jpg,452122,COCO_val2014_000000452122.jpg,adversarial,balanced
428,3,no,a,car,3,vehicle,80022,COCO_val2014_000000080022.jpg,147494,COCO_val2014_000000147494.jpg,adversarial,balanced
1562,3,no,a,car,3,vehicle,408757,COCO_val2014_000000408757.jpg,319830,COCO_val2014_000000319830.jpg,adversarial,balanced
2144,3,no,a,car,3,vehicle,156704,COCO_val2014_000000156704.jpg,581394,COCO_val2014_000000581394.jpg,adversarial,balanced
424,3,no,a,car,3,vehicle,249715,COCO_val2014_000000249715.jpg,357860,COCO_val2014_000000357860.jpg,adversarial,balanced
1474,3,no,a,car,3,vehicle,236370,COCO_val2014_000000236370.jpg,515360,COCO_val2014_000000515360.jpg,adversarial,balanced
1610,3,no,a,car,3,vehicle,236023,COCO_val2014_000000236023.jpg,211054,COCO_val2014_000000211054.jpg,adversarial,balanced
2354,3,no,a,dining table,67,furniture,44993,COCO_val2014_000000044993.jpg,303726,COCO_val2014_000000303726.jpg,adversarial,balanced
1696,3,no,a,car,3,vehicle,348524,COCO_val2014_000000348524.jpg,86133,COCO_val2014_000000086133.jpg,adversarial,balanced
944,3,no,a,car,3,vehicle,111817,COCO_val2014_000000111817.jpg,352491,COCO_val2014_000000352491.jpg,adversarial,balanced
1678,3,no,a,dining table,67,furniture,246999,COCO_val2014_000000246999.jpg,323507,COCO_val2014_000000323507.jpg,adversarial,balanced
1010,3,no,a,dining table,67,furniture,273450,COCO_val2014_000000273450.jpg,329373,COCO_val2014_000000329373.jpg,adversarial,balanced
150,3,no,a,bus,6,vehicle,218224,COCO_val2014_000000218224.jpg,545000,COCO_val2014_000000545000.jpg,adversarial,balanced
2900,3,no,a,dining table,67,furniture,554002,COCO_val2014_000000554002.jpg,255631,COCO_val2014_000000255631.jpg,adversarial,balanced
1102,3,no,a,carrot,57,food,316700,COCO_val2014_000000316700.jpg,198367,COCO_val2014_000000198367.jpg,adversarial,balanced
574,3,no,a,dining table,67,furniture,397705,COCO_val2014_000000397705.jpg,451877,COCO_val2014_000000451877.jpg,adversarial,balanced
2160,3,no,a,handbag,31,accessory,279499,COCO_val2014_000000279499.jpg,436582,COCO_val2014_000000436582.jpg,adversarial,balanced
2762,3,no,a,sports ball,37,sports,579231,COCO_val2014_000000579231.jpg,109503,COCO_val2014_000000109503.jpg,adversarial,balanced
774,3,no,a,bottle,44,kitchen,203479,COCO_val2014_000000203479.jpg,84463,COCO_val2014_000000084463.jpg,adversarial,balanced
1370,3,no,a,bowl,51,kitchen,280810,COCO_val2014_000000280810.jpg,165014,COCO_val2014_000000165014.jpg,adversarial,balanced
2726,3,no,a,dining table,67,furniture,252911,COCO_val2014_000000252911.jpg,142537,COCO_val2014_000000142537.jpg,adversarial,balanced
142,3,no,a,cup,47,kitchen,542145,COCO_val2014_000000542145.jpg,440067,COCO_val2014_000000440067.jpg,adversarial,balanced
1570,3,no,a,truck,8,vehicle,550691,COCO_val2014_000000550691.jpg,502963,COCO_val2014_000000502963.jpg,adversarial,balanced
2632,3,no,a,car,3,vehicle,117527,COCO_val2014_000000117527.jpg,383389,COCO_val2014_000000383389.jpg,adversarial,balanced
156,3,no,a,snowboard,36,sports,297078,COCO_val2014_000000297078.jpg,198043,COCO_val2014_000000198043.jpg,adversarial,balanced
2698,3,no,a,handbag,31,accessory,550514,COCO_val2014_000000550514.jpg,495020,COCO_val2014_000000495020.jpg,adversarial,balanced
2216,3,no,a,skis,35,sports,394535,COCO_val2014_000000394535.jpg,75032,COCO_val2014_000000075032.jpg,adversarial,balanced
1962,3,no,a,couch,63,furniture,418471,COCO_val2014_000000418471.jpg,29563,COCO_val2014_000000029563.jpg,adversarial,balanced
638,3,no,a,bowl,51,kitchen,387098,COCO_val2014_000000387098.jpg,241124,COCO_val2014_000000241124.jpg,adversarial,balanced
1368,3,no,a,bicycle,2,vehicle,115636,COCO_val2014_000000115636.jpg,209901,COCO_val2014_000000209901.jpg,adversarial,balanced
28,3,no,a,dining table,67,furniture,458338,COCO_val2014_000000458338.jpg,369826,COCO_val2014_000000369826.jpg,adversarial,balanced
1404,3,no,a,truck,8,vehicle,463522,COCO_val2014_000000463522.jpg,556246,COCO_val2014_000000556246.jpg,adversarial,balanced
18,3,no,a,truck,8,vehicle,429109,COCO_val2014_000000429109.jpg,464824,COCO_val2014_000000464824.jpg,adversarial,balanced
2756,3,no,a,dining table,67,furniture,536073,COCO_val2014_000000536073.jpg,142484,COCO_val2014_000000142484.jpg,adversarial,balanced
546,3,no,a,backpack,27,accessory,13348,COCO_val2014_000000013348.jpg,560349,COCO_val2014_000000560349.jpg,adversarial,balanced
1254,3,no,a,fork,48,kitchen,388983,COCO_val2014_000000388983.jpg,185201,COCO_val2014_000000185201.jpg,adversarial,balanced
628,3,no,a,handbag,31,accessory,94944,COCO_val2014_000000094944.jpg,487002,COCO_val2014_000000487002.jpg,adversarial,balanced
342,3,no,a,tv,72,electronic,60213,COCO_val2014_000000060213.jpg,179112,COCO_val2014_000000179112.jpg,adversarial,balanced
2827,4,yes,a,backpack,27,accessory,159969,COCO_val2014_000000159969.jpg,331777,COCO_val2014_000000331777.jpg,adversarial,balanced
967,4,yes,a,teddy bear,88,indoor,358255,COCO_val2014_000000358255.jpg,383494,COCO_val2014_000000383494.jpg,adversarial,balanced
161,4,yes,a,couch,63,furniture,33270,COCO_val2014_000000033270.jpg,102446,COCO_val2014_000000102446.jpg,adversarial,balanced
2047,4,yes,a,bird,16,animal,348469,COCO_val2014_000000348469.jpg,284594,COCO_val2014_000000284594.jpg,adversarial,balanced
2135,4,yes,a,fire hydrant,11,outdoor,125524,COCO_val2014_000000125524.jpg,112928,COCO_val2014_000000112928.jpg,adversarial,balanced
1793,4,yes,a,car,3,vehicle,1171,COCO_val2014_000000001171.jpg,178939,COCO_val2014_000000178939.jpg,adversarial,balanced
1751,4,yes,a,dining table,67,furniture,246199,COCO_val2014_000000246199.jpg,463640,COCO_val2014_000000463640.jpg,adversarial,balanced
1587,4,yes,a,couch,63,furniture,198312,COCO_val2014_000000198312.jpg,136718,COCO_val2014_000000136718.jpg,adversarial,balanced
2729,4,yes,a,boat,9,vehicle,252911,COCO_val2014_000000252911.jpg,385586,COCO_val2014_000000385586.jpg,adversarial,balanced
535,4,yes,a,sink,81,appliance,498374,COCO_val2014_000000498374.jpg,271206,COCO_val2014_000000271206.jpg,adversarial,balanced
2505,4,yes,a,handbag,31,accessory,73182,COCO_val2014_000000073182.jpg,560677,COCO_val2014_000000560677.jpg,adversarial,balanced
1777,4,yes,a,truck,8,vehicle,245448,COCO_val2014_000000245448.jpg,566249,COCO_val2014_000000566249.jpg,adversarial,balanced
2641,4,yes,a,tv,72,electronic,429706,COCO_val2014_000000429706.jpg,491856,COCO_val2014_000000491856.jpg,adversarial,balanced
795,4,yes,a,cat,17,animal,303099,COCO_val2014_000000303099.jpg,297085,COCO_val2014_000000297085.jpg,adversarial,balanced
2133,4,yes,a,bus,6,vehicle,125524,COCO_val2014_000000125524.jpg,121152,COCO_val2014_000000121152.jpg,adversarial,balanced
1491,4,yes,a,backpack,27,accessory,302405,COCO_val2014_000000302405.jpg,29059,COCO_val2014_000000029059.jpg,adversarial,balanced
1677,4,yes,a,clock,85,indoor,246999,COCO_val2014_000000246999.jpg,204943,COCO_val2014_000000204943.jpg,adversarial,balanced
431,4,yes,a,tennis racket,43,sports,80022,COCO_val2014_000000080022.jpg,565203,COCO_val2014_000000565203.jpg,adversarial,balanced
2409,4,yes,a,fork,48,kitchen,307262,COCO_val2014_000000307262.jpg,561823,COCO_val2014_000000561823.jpg,adversarial,balanced
1135,4,yes,a,chair,62,furniture,246145,COCO_val2014_000000246145.jpg,490022,COCO_val2014_000000490022.jpg,adversarial,balanced
183,4,yes,a,bicycle,2,vehicle,291936,COCO_val2014_000000291936.jpg,579036,COCO_val2014_000000579036.jpg,adversarial,balanced
447,4,yes,a,clock,85,indoor,465275,COCO_val2014_000000465275.jpg,294,COCO_val2014_000000000294.jpg,adversarial,balanced
1,4,yes,a,snowboard,36,sports,310196,COCO_val2014_000000310196.jpg,220382,COCO_val2014_000000220382.jpg,adversarial,balanced
1967,4,yes,a,dining table,67,furniture,379404,COCO_val2014_000000379404.jpg,371694,COCO_val2014_000000371694.jpg,adversarial,balanced
2097,4,yes,a,train,7,vehicle,114941,COCO_val2014_000000114941.jpg,577924,COCO_val2014_000000577924.jpg,adversarial,balanced
2369,4,yes,an,oven,79,appliance,337502,COCO_val2014_000000337502.jpg,195179,COCO_val2014_000000195179.jpg,adversarial,balanced
1055,4,yes,a,couch,63,furniture,18150,COCO_val2014_000000018150.jpg,442875,COCO_val2014_000000442875.jpg,adversarial,balanced
2157,4,yes,a,bus,6,vehicle,279499,COCO_val2014_000000279499.jpg,480657,COCO_val2014_000000480657.jpg,adversarial,balanced
2843,4,yes,a,sports ball,37,sports,555538,COCO_val2014_000000555538.jpg,76956,COCO_val2014_000000076956.jpg,adversarial,balanced
1343,4,yes,a,suitcase,33,accessory,120648,COCO_val2014_000000120648.jpg,124803,COCO_val2014_000000124803.jpg,adversarial,balanced
347,4,yes,a,backpack,27,accessory,54025,COCO_val2014_000000054025.jpg,128920,COCO_val2014_000000128920.jpg,adversarial,balanced
2625,4,yes,a,teddy bear,88,indoor,514292,COCO_val2014_000000514292.jpg,391154,COCO_val2014_000000391154.jpg,adversarial,balanced
2079,4,yes,a,broccoli,56,food,445200,COCO_val2014_000000445200.jpg,13428,COCO_val2014_000000013428.jpg,adversarial,balanced
2781,4,yes,a,couch,63,furniture,79213,COCO_val2014_000000079213.jpg,470746,COCO_val2014_000000470746.jpg,adversarial,balanced
775,4,yes,a,handbag,31,accessory,551881,COCO_val2014_000000551881.jpg,432330,COCO_val2014_000000432330.jpg,adversarial,balanced
467,4,yes,a,scissors,87,indoor,131018,COCO_val2014_000000131018.jpg,266443,COCO_val2014_000000266443.jpg,adversarial,balanced
1167,4,yes,a,spoon,50,kitchen,327038,COCO_val2014_000000327038.jpg,39502,COCO_val2014_000000039502.jpg,adversarial,balanced
1047,4,yes,a,train,7,vehicle,205206,COCO_val2014_000000205206.jpg,275791,COCO_val2014_000000275791.jpg,adversarial,balanced
2207,4,yes,a,tennis racket,43,sports,23084,COCO_val2014_000000023084.jpg,226967,COCO_val2014_000000226967.jpg,adversarial,balanced
2453,4,yes,a,dining table,67,furniture,294475,COCO_val2014_000000294475.jpg,226903,COCO_val2014_000000226903.jpg,adversarial,balanced
1955,4,yes,an,apple,53,food,572260,COCO_val2014_000000572260.jpg,114504,COCO_val2014_000000114504.jpg,adversarial,balanced
1537,4,yes,a,sandwich,54,food,318209,COCO_val2014_000000318209.jpg,191342,COCO_val2014_000000191342.jpg,adversarial,balanced
377,4,yes,a,handbag,31,accessory,311327,COCO_val2014_000000311327.jpg,432106,COCO_val2014_000000432106.jpg,adversarial,balanced
2445,4,yes,a,wine glass,46,kitchen,238029,COCO_val2014_000000238029.jpg,526536,COCO_val2014_000000526536.jpg,adversarial,balanced
2955,4,yes,a,sports ball,37,sports,323752,COCO_val2014_000000323752.jpg,383223,COCO_val2014_000000383223.jpg,adversarial,balanced
947,4,yes,a,cake,61,food,111817,COCO_val2014_000000111817.jpg,70201,COCO_val2014_000000070201.jpg,adversarial,balanced
1173,4,yes,a,cup,47,kitchen,513136,COCO_val2014_000000513136.jpg,387098,COCO_val2014_000000387098.jpg,adversarial,balanced
21,4,yes,a,potted plant,64,furniture,211674,COCO_val2014_000000211674.jpg,420120,COCO_val2014_000000420120.jpg,adversarial,balanced
1571,4,yes,a,bus,6,vehicle,550691,COCO_val2014_000000550691.jpg,559113,COCO_val2014_000000559113.jpg,adversarial,balanced
2063,4,yes,a,car,3,vehicle,262736,COCO_val2014_000000262736.jpg,369751,COCO_val2014_000000369751.jpg,adversarial,balanced
2513,4,yes,a,bed,65,furniture,246928,COCO_val2014_000000246928.jpg,512479,COCO_val2014_000000512479.jpg,adversarial,balanced
2669,4,yes,an,umbrella,28,accessory,123570,COCO_val2014_000000123570.jpg,248284,COCO_val2014_000000248284.jpg,adversarial,balanced
751,4,yes,a,toothbrush,90,indoor,140983,COCO_val2014_000000140983.jpg,14352,COCO_val2014_000000014352.jpg,adversarial,balanced
733,4,yes,a,chair,62,furniture,113701,COCO_val2014_000000113701.jpg,146112,COCO_val2014_000000146112.jpg,adversarial,balanced
1949,4,yes,a,car,3,vehicle,384970,COCO_val2014_000000384970.jpg,343643,COCO_val2014_000000343643.jpg,adversarial,balanced
685,4,yes,a,backpack,27,accessory,69196,COCO_val2014_000000069196.jpg,198530,COCO_val2014_000000198530.jpg,adversarial,balanced
2189,4,yes,an,oven,79,appliance,332908,COCO_val2014_000000332908.jpg,511430,COCO_val2014_000000511430.jpg,adversarial,balanced
2009,4,yes,a,car,3,vehicle,263594,COCO_val2014_000000263594.jpg,178331,COCO_val2014_000000178331.jpg,adversarial,balanced
225,4,yes,a,fork,48,kitchen,360600,COCO_val2014_000000360600.jpg,465346,COCO_val2014_000000465346.jpg,adversarial,balanced
2347,4,yes,a,dog,18,animal,477598,COCO_val2014_000000477598.jpg,288579,COCO_val2014_000000288579.jpg,adversarial,balanced
2589,4,yes,a,sports ball,37,sports,142056,COCO_val2014_000000142056.jpg,213403,COCO_val2014_000000213403.jpg,adversarial,balanced
215,4,yes,a,car,3,vehicle,170517,COCO_val2014_000000170517.jpg,105647,COCO_val2014_000000105647.jpg,adversarial,balanced
2539,4,yes,a,snowboard,36,sports,462805,COCO_val2014_000000462805.jpg,249672,COCO_val2014_000000249672.jpg,adversarial,balanced
1697,4,yes,a,skis,35,sports,348524,COCO_val2014_000000348524.jpg,477534,COCO_val2014_000000477534.jpg,adversarial,balanced
663,4,yes,a,bicycle,2,vehicle,245642,COCO_val2014_000000245642.jpg,319607,COCO_val2014_000000319607.jpg,adversarial,balanced
399,4,yes,a,clock,85,indoor,21645,COCO_val2014_000000021645.jpg,51540,COCO_val2014_000000051540.jpg,adversarial,balanced
2191,4,yes,a,dog,18,animal,372819,COCO_val2014_000000372819.jpg,269344,COCO_val2014_000000269344.jpg,adversarial,balanced
1065,4,yes,a,sports ball,37,sports,278771,COCO_val2014_000000278771.jpg,363831,COCO_val2014_000000363831.jpg,adversarial,balanced
1247,4,yes,a,bowl,51,kitchen,383185,COCO_val2014_000000383185.jpg,215213,COCO_val2014_000000215213.jpg,adversarial,balanced
855,4,yes,a,dining table,67,furniture,270609,COCO_val2014_000000270609.jpg,33835,COCO_val2014_000000033835.jpg,adversarial,balanced
1825,4,yes,a,chair,62,furniture,198397,COCO_val2014_000000198397.jpg,546569,COCO_val2014_000000546569.jpg,adversarial,balanced
2027,4,yes,a,car,3,vehicle,91954,COCO_val2014_000000091954.jpg,176037,COCO_val2014_000000176037.jpg,adversarial,balanced
1869,4,yes,a,surfboard,42,sports,304387,COCO_val2014_000000304387.jpg,542938,COCO_val2014_000000542938.jpg,adversarial,balanced
2609,4,yes,a,kite,38,sports,574454,COCO_val2014_000000574454.jpg,163057,COCO_val2014_000000163057.jpg,adversarial,balanced
2791,4,yes,a,car,3,vehicle,514248,COCO_val2014_000000514248.jpg,94795,COCO_val2014_000000094795.jpg,adversarial,balanced
1919,4,yes,a,cup,47,kitchen,196462,COCO_val2014_000000196462.jpg,427341,COCO_val2014_000000427341.jpg,adversarial,balanced
1061,4,yes,a,chair,62,furniture,303534,COCO_val2014_000000303534.jpg,545564,COCO_val2014_000000545564.jpg,adversarial,balanced
227,4,yes,a,knife,49,kitchen,360600,COCO_val2014_000000360600.jpg,111104,COCO_val2014_000000111104.jpg,adversarial,balanced
2355,4,yes,a,bowl,51,kitchen,44993,COCO_val2014_000000044993.jpg,472364,COCO_val2014_000000472364.jpg,adversarial,balanced
1067,4,yes,a,bottle,44,kitchen,278771,COCO_val2014_000000278771.jpg,315195,COCO_val2014_000000315195.jpg,adversarial,balanced
603,4,yes,a,couch,63,furniture,534121,COCO_val2014_000000534121.jpg,473632,COCO_val2014_000000473632.jpg,adversarial,balanced
497,4,yes,a,handbag,31,accessory,69189,COCO_val2014_000000069189.jpg,550051,COCO_val2014_000000550051.jpg,adversarial,balanced
669,4,yes,a,remote,75,electronic,237767,COCO_val2014_000000237767.jpg,271728,COCO_val2014_000000271728.jpg,adversarial,balanced
1619,4,yes,a,skis,35,sports,214244,COCO_val2014_000000214244.jpg,417339,COCO_val2014_000000417339.jpg,adversarial,balanced
553,4,yes,a,dog,18,animal,190185,COCO_val2014_000000190185.jpg,329687,COCO_val2014_000000329687.jpg,adversarial,balanced
977,4,yes,a,bicycle,2,vehicle,178078,COCO_val2014_000000178078.jpg,337083,COCO_val2014_000000337083.jpg,adversarial,balanced
2335,4,yes,a,car,3,vehicle,405762,COCO_val2014_000000405762.jpg,27484,COCO_val2014_000000027484.jpg,adversarial,balanced
315,4,yes,a,car,3,vehicle,354229,COCO_val2014_000000354229.jpg,168330,COCO_val2014_000000168330.jpg,adversarial,balanced
1739,4,yes,a,boat,9,vehicle,431615,COCO_val2014_000000431615.jpg,46497,COCO_val2014_000000046497.jpg,adversarial,balanced
569,4,yes,a,car,3,vehicle,227227,COCO_val2014_000000227227.jpg,423804,COCO_val2014_000000423804.jpg,adversarial,balanced
395,4,yes,a,toilet,70,furniture,170365,COCO_val2014_000000170365.jpg,80172,COCO_val2014_000000080172.jpg,adversarial,balanced
1645,4,yes,a,chair,62,furniture,281028,COCO_val2014_000000281028.jpg,59598,COCO_val2014_000000059598.jpg,adversarial,balanced
1083,4,yes,a,sports ball,37,sports,124629,COCO_val2014_000000124629.jpg,571219,COCO_val2014_000000571219.jpg,adversarial,balanced
2769,4,yes,a,cow,21,animal,92624,COCO_val2014_000000092624.jpg,419386,COCO_val2014_000000419386.jpg,adversarial,balanced
841,4,yes,a,tv,72,electronic,443240,COCO_val2014_000000443240.jpg,164170,COCO_val2014_000000164170.jpg,adversarial,balanced
599,4,yes,a,skis,35,sports,105732,COCO_val2014_000000105732.jpg,326542,COCO_val2014_000000326542.jpg,adversarial,balanced
1845,4,yes,a,clock,85,indoor,474741,COCO_val2014_000000474741.jpg,523660,COCO_val2014_000000523660.jpg,adversarial,balanced
845,4,yes,a,couch,63,furniture,443240,COCO_val2014_000000443240.jpg,523174,COCO_val2014_000000523174.jpg,adversarial,balanced
49,4,yes,a,backpack,27,accessory,544456,COCO_val2014_000000544456.jpg,424155,COCO_val2014_000000424155.jpg,adversarial,balanced
1475,4,yes,a,book,84,indoor,236370,COCO_val2014_000000236370.jpg,436470,COCO_val2014_000000436470.jpg,adversarial,balanced
549,4,yes,a,truck,8,vehicle,81336,COCO_val2014_000000081336.jpg,295055,COCO_val2014_000000295055.jpg,adversarial,balanced
1817,4,yes,a,skis,35,sports,188958,COCO_val2014_000000188958.jpg,118606,COCO_val2014_000000118606.jpg,adversarial,balanced
819,4,yes,a,broccoli,56,food,500473,COCO_val2014_000000500473.jpg,7398,COCO_val2014_000000007398.jpg,adversarial,balanced
2243,4,yes,a,laptop,73,electronic,304819,COCO_val2014_000000304819.jpg,15074,COCO_val2014_000000015074.jpg,adversarial,balanced
415,4,yes,a,tv,72,electronic,7320,COCO_val2014_000000007320.jpg,388481,COCO_val2014_000000388481.jpg,adversarial,balanced
2783,4,yes,a,remote,75,electronic,79213,COCO_val2014_000000079213.jpg,107858,COCO_val2014_000000107858.jpg,adversarial,balanced
2549,4,yes,a,bed,65,furniture,163575,COCO_val2014_000000163575.jpg,451155,COCO_val2014_000000451155.jpg,adversarial,balanced
941,4,yes,a,dining table,67,furniture,280734,COCO_val2014_000000280734.jpg,299601,COCO_val2014_000000299601.jpg,adversarial,balanced
2879,4,yes,a,dining table,67,furniture,8749,COCO_val2014_000000008749.jpg,557731,COCO_val2014_000000557731.jpg,adversarial,balanced
2353,4,yes,a,banana,52,food,44993,COCO_val2014_000000044993.jpg,35368,COCO_val2014_000000035368.jpg,adversarial,balanced
1313,4,yes,a,dining table,67,furniture,333237,COCO_val2014_000000333237.jpg,198464,COCO_val2014_000000198464.jpg,adversarial,balanced
1829,4,yes,a,sports ball,37,sports,198397,COCO_val2014_000000198397.jpg,566543,COCO_val2014_000000566543.jpg,adversarial,balanced
1371,4,yes,a,fork,48,kitchen,280810,COCO_val2014_000000280810.jpg,302077,COCO_val2014_000000302077.jpg,adversarial,balanced
777,4,yes,a,potted plant,64,furniture,551881,COCO_val2014_000000551881.jpg,223671,COCO_val2014_000000223671.jpg,adversarial,balanced
545,4,yes,an,airplane,5,vehicle,13348,COCO_val2014_000000013348.jpg,450483,COCO_val2014_000000450483.jpg,adversarial,balanced
1463,4,yes,a,parking meter,14,outdoor,115626,COCO_val2014_000000115626.jpg,179265,COCO_val2014_000000179265.jpg,adversarial,balanced
833,4,yes,a,skateboard,41,sports,167110,COCO_val2014_000000167110.jpg,262148,COCO_val2014_000000262148.jpg,adversarial,balanced
557,4,yes,a,sandwich,54,food,190185,COCO_val2014_000000190185.jpg,394079,COCO_val2014_000000394079.jpg,adversarial,balanced
679,4,yes,a,cake,61,food,94501,COCO_val2014_000000094501.jpg,423892,COCO_val2014_000000423892.jpg,adversarial,balanced
197,4,yes,a,dining table,67,furniture,526321,COCO_val2014_000000526321.jpg,547196,COCO_val2014_000000547196.jpg,adversarial,balanced
1963,4,yes,a,banana,52,food,379404,COCO_val2014_000000379404.jpg,122020,COCO_val2014_000000122020.jpg,adversarial,balanced
615,4,yes,a,bowl,51,kitchen,580294,COCO_val2014_000000580294.jpg,69340,COCO_val2014_000000069340.jpg,adversarial,balanced
873,4,yes,a,bottle,44,kitchen,424642,COCO_val2014_000000424642.jpg,440562,COCO_val2014_000000440562.jpg,adversarial,balanced
1075,4,yes,a,banana,52,food,227204,COCO_val2014_000000227204.jpg,263178,COCO_val2014_000000263178.jpg,adversarial,balanced
955,4,yes,a,bowl,51,kitchen,489728,COCO_val2014_000000489728.jpg,266176,COCO_val2014_000000266176.jpg,adversarial,balanced
1691,4,yes,a,bicycle,2,vehicle,331366,COCO_val2014_000000331366.jpg,291936,COCO_val2014_000000291936.jpg,adversarial,balanced
2033,4,yes,a,cell phone,77,electronic,454607,COCO_val2014_000000454607.jpg,483027,COCO_val2014_000000483027.jpg,adversarial,balanced
1679,4,yes,a,couch,63,furniture,246999,COCO_val2014_000000246999.jpg,425151,COCO_val2014_000000425151.jpg,adversarial,balanced
1857,4,yes,a,mouse,74,electronic,93948,COCO_val2014_000000093948.jpg,420156,COCO_val2014_000000420156.jpg,adversarial,balanced
1121,4,yes,a,car,3,vehicle,574790,COCO_val2014_000000574790.jpg,189744,COCO_val2014_000000189744.jpg,adversarial,balanced
741,4,yes,a,motorcycle,4,vehicle,65001,COCO_val2014_000000065001.jpg,12946,COCO_val2014_000000012946.jpg,adversarial,balanced
1541,4,yes,a,dining table,67,furniture,318209,COCO_val2014_000000318209.jpg,570947,COCO_val2014_000000570947.jpg,adversarial,balanced
959,4,yes,a,laptop,73,electronic,489728,COCO_val2014_000000489728.jpg,194434,COCO_val2014_000000194434.jpg,adversarial,balanced
1775,4,yes,a,handbag,31,accessory,281766,COCO_val2014_000000281766.jpg,459103,COCO_val2014_000000459103.jpg,adversarial,balanced
703,4,yes,a,backpack,27,accessory,32610,COCO_val2014_000000032610.jpg,390348,COCO_val2014_000000390348.jpg,adversarial,balanced
1037,4,yes,a,remote,75,electronic,506178,COCO_val2014_000000506178.jpg,373111,COCO_val2014_000000373111.jpg,adversarial,balanced
857,4,yes,a,chair,62,furniture,270609,COCO_val2014_000000270609.jpg,465404,COCO_val2014_000000465404.jpg,adversarial,balanced
1243,4,yes,a,banana,52,food,383185,COCO_val2014_000000383185.jpg,259475,COCO_val2014_000000259475.jpg,adversarial,balanced
2399,4,yes,a,frisbee,34,sports,288576,COCO_val2014_000000288576.jpg,460837,COCO_val2014_000000460837.jpg,adversarial,balanced
1699,4,yes,a,sandwich,54,food,108189,COCO_val2014_000000108189.jpg,383979,COCO_val2014_000000383979.jpg,adversarial,balanced
805,4,yes,a,tv,72,electronic,102439,COCO_val2014_000000102439.jpg,398567,COCO_val2014_000000398567.jpg,adversarial,balanced
2357,4,yes,an,orange,55,food,44993,COCO_val2014_000000044993.jpg,254828,COCO_val2014_000000254828.jpg,adversarial,balanced
2053,4,yes,an,oven,79,appliance,167724,COCO_val2014_000000167724.jpg,241645,COCO_val2014_000000241645.jpg,adversarial,balanced
2101,4,yes,a,remote,75,electronic,493753,COCO_val2014_000000493753.jpg,460251,COCO_val2014_000000460251.jpg,adversarial,balanced
221,4,yes,a,car,3,vehicle,498759,COCO_val2014_000000498759.jpg,499388,COCO_val2014_000000499388.jpg,adversarial,balanced
2529,4,yes,a,wine glass,46,kitchen,564511,COCO_val2014_000000564511.jpg,208748,COCO_val2014_000000208748.jpg,adversarial,balanced
1607,4,yes,a,dining table,67,furniture,472143,COCO_val2014_000000472143.jpg,277239,COCO_val2014_000000277239.jpg,adversarial,balanced
1747,4,yes,a,banana,52,food,246199,COCO_val2014_000000246199.jpg,349402,COCO_val2014_000000349402.jpg,adversarial,balanced
2467,4,yes,a,car,3,vehicle,458325,COCO_val2014_000000458325.jpg,61660,COCO_val2014_000000061660.jpg,adversarial,balanced
145,4,yes,a,truck,8,vehicle,218224,COCO_val2014_000000218224.jpg,169111,COCO_val2014_000000169111.jpg,adversarial,balanced
